TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1 75110464.016523 75110465.637043 75110467.25756301 0 0.0 25.967226777328133 0.0 0.0 0.0
2 75110467.25756301 75110468.87808302 75110470.49860302 0 0.0 25.967226777328133 0.0 0.0 0.0
3 75110470.498603 75110472.11912301 75110473.73964301 0 0.0 25.967226777328133 0.0 0.0 0.0
4 75110473.73964301 75110475.360163 75110476.98068301 0 0.0 25.967226777328133 0.0 0.0 0.0
5 75110476.980683 75110478.601203 75110480.221723 0 0.0 25.967226777328133 0.0 0.0 0.0
6 75110480.221723 75110481.84224302 75110483.46276301 0 0.0 25.967226777328133 0.0 0.0 0.0
7 75110483.462763 75110485.083283 75110486.703803 0 0.0 25.967226777328133 0.0 0.0 0.0
8 75110486.703803 75110488.324323 75110489.94484301 0 0.0 25.967226777328133 0.0 0.0 0.0
9 75110489.94484301 75110491.56536302 75110493.18588302 0 0.0 25.967226777328133 0.0 0.0 0.0
10 75110493.185883 75110494.80640301 75110496.426923 0 0.0 25.967226777328133 0.0 0.0 0.0
11 75110496.426923 75110498.047443 75110499.66796301 0 0.0 25.967226777328133 0.0 0.0 0.0
12 75110499.667963 75110501.288483 75110502.909003 0 0.0 25.967226777328133 0.0 0.0 0.0
13 75110502.909003 75110504.52952302 75110506.15004301 0 0.0 25.967226777328133 0.0 0.0 0.0
14 75110506.15004301 75110507.770563 75110509.39108302 0 0.0 25.967226777328133 0.0 0.0 0.0
15 75110509.391083 75110511.011603 75110512.63212301 0 0.0 25.967226777328133 0.0 0.0 0.0
16 75110512.63212301 75110514.25264302 75110515.87316301 0 0.0 25.967226777328133 0.0 0.0 0.0
17 75110515.873163 75110517.49368301 75110519.114203 0 0.0 25.967226777328133 0.0 0.0 0.0
18 75110519.114203 75110520.734723 75110522.35524301 0 0.0 25.967226777328133 0.0 0.0 0.0
19 75110522.355243 75110523.975763 75110525.596283 0 0.0 25.967226777328133 0.0 0.0 0.0
20 75110525.596283 75110527.21680301 75110528.83732301 0 0.0 25.967226777328133 0.0 0.0 0.0
21 75110528.83732301 75110530.457843 75110532.07836302 0 0.0 25.967226777328133 0.0 0.0 0.0
22 75110532.078363 75110533.698883 75110535.31940301 0 0.0 25.967226777328133 0.0 0.0 0.0
23 75110535.31940301 75110536.93992302 75110538.56044301 0 0.0 25.967226777328133 0.0 0.0 0.0
24 75110538.560443 75110540.18096301 75110541.801483 0 0.0 25.967226777328133 0.0 0.0 0.0
25 75110541.801483 75110543.422003 75110545.04252301 0 0.0 25.967226777328133 0.0 0.0 0.0
26 75110545.042523 75110546.66304299 75110548.283563 0 0.0 25.967226777328133 0.0 0.0 0.0
27 75110548.283563 75110549.90408301 75110551.52460301 0 0.0 25.967226777328133 0.0 0.0 0.0
28 75110551.52460301 75110553.145123 75110554.76564302 0 0.0 25.967226777328133 0.0 0.0 0.0
29 75110554.765643 75110556.386163 75110558.006683 0 0.0 25.967226777328133 0.0 0.0 0.0
30 75110558.006683 75110559.62720302 75110561.24772301 0 0.0 25.967226777328133 0.0 0.0 0.0
31 75110561.247723 75110562.86824301 75110564.488763 0 0.0 25.967226777328133 0.0 0.0 0.0
32 75110564.488763 75110566.109283 75110567.72980301 0 0.0 25.967226777328133 0.0 0.0 0.0
